Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[39]     0.0    0.00    0.00       1         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [39]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [38]
                0.00    0.00       2/64464       __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::operator+(long) const [1124]
                0.00    0.00       1/15010       __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::difference_type __gnu_cxx::operator-<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1213]
                0.00    0.00       1/1           void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [1339]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::initialize_next_diffusion_events() [24]
[40]     0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >) [40]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [41]
                0.00    0.00       1/10001       __gnu_cxx::__ops::__iter_less_iter() [1238]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >) [40]
[41]     0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [41]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [39]
                0.00    0.00       1/21892       bool __gnu_cxx::operator!=<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1173]
                0.00    0.00       1/15010       __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::difference_type __gnu_cxx::operator-<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1213]
                0.00    0.00       1/10001       std::__lg(long) [1249]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [1335]
-----------------------------------------------
                0.00    0.00    8606/4872025     void std::vector<diffusionstore, std::allocator<diffusionstore> >::_M_insert_aux<diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore&&) [9]
                0.00    0.00   50801/4872025     bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) const [1139]
                0.00    0.00   54278/4872025     void std::__insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter) [32]
                0.00    0.00  243960/4872025     void std::iter_swap<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) [1116]
                0.00    0.00 1001248/4872025     bool __gnu_cxx::__ops::_Val_less_iter::operator()<diffusionstore, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(diffusionstore&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1070]
                0.00    0.00 1510636/4872025     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1071]
                0.00    0.00 2002496/4872025     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Val_less_iter) [29]
[1065]   0.0    0.00    0.00 4872025         __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::operator*() const [1065]
-----------------------------------------------
                0.00    0.00   50801/2128366     bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) const [1139]
                0.00    0.00  320999/2128366     diffusionstore2::operator<(diffusionstore2 const&) [1081]
                0.00    0.00  755318/2128366     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1071]
                0.00    0.00 1001248/2128366     bool __gnu_cxx::__ops::_Val_less_iter::operator()<diffusionstore, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(diffusionstore&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1070]
[1066]   0.0    0.00    0.00 2128366         diffusionstore::operator<(diffusionstore const&) [1066]
-----------------------------------------------
                0.00    0.00    8606/1700909     std::vector<diffusionstore, std::allocator<diffusionstore> >::insert(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) [8]
                0.00    0.00    8606/1700909     void std::vector<diffusionstore, std::allocator<diffusionstore> >::_M_insert_aux<diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore&&) [9]
                0.00    0.00   54278/1700909     void std::__insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter) [32]
                0.00    0.00  365940/1700909     std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<diffusionstore> >, std::is_move_constructible<diffusionstore>, std::is_move_assignable<diffusionstore> >::value, void>::type std::swap<diffusionstore>(diffusionstore&, diffusionstore&) [1115]
                0.00    0.00 1263479/1700909     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Val_less_iter) [29]
[1067]   0.0    0.00    0.00 1700909         std::remove_reference<diffusionstore&>::type&& std::move<diffusionstore&>(diffusionstore&) [1067]
-----------------------------------------------
                0.00    0.00    8606/1618319     void std::vector<diffusionstore, std::allocator<diffusionstore> >::_M_insert_aux<diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore&&) [9]
                0.00    0.00    9558/1618319     bool __gnu_cxx::operator==<diffusionstore const*, diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&) [1256]
                0.00    0.00   10001/1618319     decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<diffusionstore const*, diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&) [1239]
                0.00    0.00   20000/1618319     bool __gnu_cxx::operator==<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&) [1253]
                0.00    0.00   20002/1618319     __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__normal_iterator<diffusionstore*>(__gnu_cxx::__normal_iterator<diffusionstore*, __gnu_cxx::__enable_if<std::__are_same<diffusionstore*, diffusionstore*>::__value, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__type> const&) [1177]
                0.00    0.00  127428/1618319     void std::vector<diffusionstore, std::allocator<diffusionstore> >::_M_realloc_insert<diffusionstore const&>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) [1131]
                0.00    0.00  188560/1618319     diffusionstore* std::__niter_base<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) [1090]
                0.00    0.00  243960/1618319     bool __gnu_cxx::operator< <diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&) [1114]
